id,type,src,dst,app,latency,message,ctime,size,buffer
36,LINK,49,39,App0,2.0000002,M.Result1,21.0000054,15000,55
38,LINK,49,43,App2,2.0000002,M.Result1,21.0000054,15000,56
39,LINK,49,0,App3,2.0000002,M.Result1,21.0000054,15000,57
20,LINK,49,47,App4,2.0000002,M.Result1,21.0000054,15000,58
36,LINK,49,0,App0,2.0000002,M.Result2,21.000007399999998,15000,59
38,LINK,49,0,App2,2.0000002,M.Result2,21.000007399999998,15000,60
39,LINK,49,0,App3,2.0000002,M.Result2,21.000007399999998,15000,61
20,LINK,49,0,App4,2.0000002,M.Result2,21.000007399999998,15000,62
6,LINK,0,40,App0,2.0000002,M.Result2,22.000006,15000,62
42,LINK,0,49,App1,2.0000002,M.User,23.000001599999997,15000,56
45,LINK,0,49,App4,2.0000002,M.User,23.000001599999997,15000,57
41,LINK,49,39,App0,2.0000002,M.Result1,23.000005599999994,15000,58
43,LINK,49,43,App2,2.0000002,M.Result1,23.000005599999994,15000,59
44,LINK,49,0,App3,2.0000002,M.Result1,23.000005599999994,15000,60
22,LINK,49,0,App1,2.0000002,M.Result1,23.000005599999994,15000,61
41,LINK,49,0,App0,2.0000002,M.Result2,23.000007599999993,15000,59
43,LINK,49,0,App2,2.0000002,M.Result2,23.000007599999993,15000,60
44,LINK,49,0,App3,2.0000002,M.Result2,23.000007599999993,15000,61
22,LINK,49,0,App1,2.0000002,M.Result2,23.000007599999993,15000,62
56,LINK,6,49,App0,2.0000002,M.User,24,15000,63
57,LINK,1,0,App1,2.0000002,M.User,24,15000,64
58,LINK,2,49,App2,2.0000002,M.User,24,15000,65
59,LINK,3,49,App3,2.0000002,M.User,24,15000,66
60,LINK,4,0,App4,2.0000002,M.User,24,15000,67
8,LINK,0,44,App2,2.0000002,M.Result2,24.0000062,15000,66
61,LINK,6,49,App0,2.0000002,M.User,25,15000,67
62,LINK,1,0,App1,2.0000002,M.User,25,15000,68
63,LINK,2,49,App2,2.0000002,M.User,25,15000,69
64,LINK,3,49,App3,2.0000002,M.User,25,15000,70
65,LINK,4,0,App4,2.0000002,M.User,25,15000,71
47,LINK,0,49,App1,2.0000002,M.User,25.0000018,15000,66
50,LINK,0,49,App4,2.0000002,M.User,25.0000018,15000,67
25,LINK,49,47,App4,2.0000002,M.Result1,25.000005799999997,15000,66
46,LINK,49,39,App0,2.0000002,M.Result1,25.000005799999997,15000,67
48,LINK,49,43,App2,2.0000002,M.Result1,25.000005799999997,15000,68
49,LINK,49,0,App3,2.0000002,M.Result1,25.000005799999997,15000,69
25,LINK,49,0,App4,2.0000002,M.Result2,25.000007799999995,15000,70
46,LINK,49,0,App0,2.0000002,M.Result2,25.000007799999995,15000,71
48,LINK,49,0,App2,2.0000002,M.Result2,25.000007799999995,15000,72
49,LINK,49,0,App3,2.0000002,M.Result2,25.000007799999995,15000,73
9,LINK,0,46,App3,2.0000002,M.Result2,26.000006399999997,15000,73
52,LINK,0,49,App1,2.0000002,M.User,27.000001999999995,15000,67
55,LINK,0,49,App4,2.0000002,M.User,27.000001999999995,15000,68
27,LINK,49,0,App1,2.0000002,M.Result1,27.000005999999992,15000,69
51,LINK,49,39,App0,2.0000002,M.Result1,27.000005999999992,15000,70
53,LINK,49,43,App2,2.0000002,M.Result1,27.000005999999992,15000,71
54,LINK,49,0,App3,2.0000002,M.Result1,27.000005999999992,15000,72
27,LINK,49,0,App1,2.0000002,M.Result2,27.00000799999999,15000,70
51,LINK,49,0,App0,2.0000002,M.Result2,27.00000799999999,15000,71
53,LINK,49,0,App2,2.0000002,M.Result2,27.00000799999999,15000,72
54,LINK,49,0,App3,2.0000002,M.Result2,27.00000799999999,15000,73
14,LINK,0,45,App3,2.0000002,M.Result1,28.000006599999995,15000,72
57,LINK,0,49,App1,2.0000002,M.User,29.000002199999997,15000,67
60,LINK,0,49,App4,2.0000002,M.User,29.000002199999997,15000,68
30,LINK,49,47,App4,2.0000002,M.Result1,29.000006199999994,15000,67
56,LINK,49,39,App0,2.0000002,M.Result1,29.000006199999994,15000,68
58,LINK,49,43,App2,2.0000002,M.Result1,29.000006199999994,15000,69
59,LINK,49,0,App3,2.0000002,M.Result1,29.000006199999994,15000,70
30,LINK,49,0,App4,2.0000002,M.Result2,29.000008199999993,15000,71
56,LINK,49,0,App0,2.0000002,M.Result2,29.000008199999993,15000,72
58,LINK,49,0,App2,2.0000002,M.Result2,29.000008199999993,15000,73
59,LINK,49,0,App3,2.0000002,M.Result2,29.000008199999993,15000,74
7,LINK,0,41,App1,2.0000002,M.Result1,30.000006799999994,15000,73
62,LINK,0,49,App1,2.0000002,M.User,31.000002399999993,15000,68
65,LINK,0,49,App4,2.0000002,M.User,31.000002399999993,15000,69
32,LINK,49,0,App1,2.0000002,M.Result1,31.00000639999999,15000,70
61,LINK,49,39,App0,2.0000002,M.Result1,31.00000639999999,15000,71
63,LINK,49,43,App2,2.0000002,M.Result1,31.00000639999999,15000,72
64,LINK,49,0,App3,2.0000002,M.Result1,31.00000639999999,15000,73
32,LINK,49,0,App1,2.0000002,M.Result2,31.000008399999988,15000,71
61,LINK,49,0,App0,2.0000002,M.Result2,31.000008399999988,15000,72
63,LINK,49,0,App2,2.0000002,M.Result2,31.000008399999988,15000,73
64,LINK,49,0,App3,2.0000002,M.Result2,31.000008399999988,15000,74
